Abitato,Tipo,Caratteris,Asciutto,Meteo,Traffico,DanniCose,Lesioni,Quartiere,FasciaOraria,Strada_Highway,Strada_Oneway,Strada_Maxspeed,Strada_Lanes,Quartiere_Area,Quartiere_Pop2011,Quartiere_Densita
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,8,mattina,unclassified,0,30,1,14850561.50670115,39116,2633.974478496947
0,Comunale extraurbana,Curva senza visuale libera,1,Sereno,Scarso,0,0,11,mattina,unclassified,0,50,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,15,mattina,residential,0,20,1,6788640.618601141,10414,1534.0331864770146
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,8,mattina,secondary,1,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,9,pomeriggio,secondary,0,50,2,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,15,pomeriggio,secondary,0,50,1,6788640.618601141,10414,1534.0331864770146
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,10,pomeriggio,unclassified,0,20,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,6,pomeriggio,secondary,0,50,2,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,7,sera,tertiary,0,50,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,2,notte,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,3,notte,residential,1,5,1,503783.4742221417,10259,20363.907362861064
1,Strada urbana,Curva senza visuale libera,1,Sereno,Normale,0,0,1,mattina,secondary,0,30,4,815125.8006506412,5667,6952.301099384348
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,0,8,mattina,residential,1,5,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,8,mattina,primary,1,50,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,6,pomeriggio,primary,1,50,1,4061361.9191378583,19587,4822.766448787186
0,Altra strada,Rettilineo,1,Sereno,Scarso,0,0,8,pomeriggio,service,1,20,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,10,sera,residential,0,30,2,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,11,sera,residential,1,30,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,3,sera,residential,1,20,1,503783.4742221417,10259,20363.907362861064
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,1,5,sera,tertiary,1,30,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Scarso,0,1,8,sera,secondary,1,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Pendenza,1,Sereno,Scarso,0,1,8,mattina,secondary,1,50,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,2,pomeriggio,secondary,0,50,4,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,8,pomeriggio,secondary,1,50,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Nuvoloso,Normale,0,0,14,pomeriggio,tertiary,1,30,1,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,0,2,sera,residential,0,20,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Nuvoloso,Scarso,0,1,3,notte,secondary,0,30,4,503783.4742221417,10259,20363.907362861064
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,2,notte,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Scarso,1,1,5,notte,primary,0,80,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Incrocio,0,Sereno,Scarso,1,0,12,mattina,unclassified,1,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,1,1,7,mattina,residential,0,20,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,2,mattina,residential,1,20,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,8,sera,residential,1,20,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Curva a visuale libera,1,Sereno,Scarso,0,1,5,notte,demolished,1,90,3,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Nuvoloso,Intenso,0,1,8,mattina,service,0,20,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,7,mattina,primary,1,50,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Nuvoloso,Normale,0,0,5,mattina,primary,1,30,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Incrocio,0,Pioggia in atto,Normale,0,1,6,mattina,primary,1,50,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,0,Pioggia in atto,Normale,0,1,2,pomeriggio,residential,1,20,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,0,Nuvoloso,Normale,0,0,1,pomeriggio,secondary,0,30,4,815125.8006506412,5667,6952.301099384348
1,Provinciale entro l abitato,Rettilineo,0,Pioggia in atto,Normale,0,1,11,pomeriggio,secondary,0,70,2,9107721.478241496,31674,3477.708456024894
0,Provinciale,Pendenza,0,Pioggia in atto,Scarso,1,0,8,pomeriggio,secondary,1,30,2,14850561.50670115,39116,2633.974478496947
0,Statale,Rettilineo,0,Pioggia in atto,Intenso,0,1,9,sera,primary,1,60,2,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Rettilineo,0,Pioggia in atto,Normale,0,0,5,sera,tertiary,1,30,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Intersezione semaforizzata,0,Sereno,Intenso,0,1,4,sera,secondary,1,30,1,1728359.618829931,35841,20737.003809579703
1,Statale entro l abitato,Curva a visuale libera,0,Pioggia in atto,Normale,0,0,10,sera,trunk,1,90,2,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Intersezione semaforizzata,0,Pioggia in atto,Scarso,0,0,2,notte,secondary,0,50,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Intersezione semaforizzata,0,Nuvoloso,Scarso,0,0,6,mattina,tertiary,0,50,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,0,Pioggia in atto,Intenso,0,0,9,mattina,trunk_link,1,40,1,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,0,2,pomeriggio,tertiary,1,40,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,4,sera,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,9,sera,unclassified,0,30,1,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,6,sera,residential,1,20,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,0,Pioggia in atto,Intenso,0,1,2,sera,secondary,0,50,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,0,Pioggia in atto,Intenso,0,1,2,sera,secondary,0,50,1,1463167.9327545944,21115,14431.016103700691
1,Statale entro l abitato,Curva a visuale libera,0,Nuvoloso,Scarso,1,0,6,notte,trunk_link,1,40,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,12,mattina,tertiary,0,40,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,2,mattina,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,7,pomeriggio,residential,1,10,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,4,pomeriggio,tertiary,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,14,sera,unclassified,0,30,1,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,10,sera,residential,1,30,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,9,notte,residential,0,5,1,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Rettilineo,1,Nuvoloso,Normale,0,1,4,mattina,tertiary,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,0,Nuvoloso,Intenso,0,0,8,pomeriggio,residential,0,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,0,Pioggia in atto,Normale,0,0,6,pomeriggio,primary,1,50,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,0,Pioggia in atto,Normale,0,0,8,pomeriggio,tertiary,0,40,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Intersezione semaforizzata,0,Pioggia in atto,Normale,0,1,2,pomeriggio,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,0,Pioggia in atto,Normale,0,0,2,pomeriggio,secondary,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Intersezione stradale segnalata,0,Pioggia in atto,Intenso,1,0,10,sera,secondary,1,30,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Rettilineo,0,Pioggia in atto,Normale,0,0,4,sera,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,1,Nuvoloso,Intenso,1,0,2,notte,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,0,Pioggia in atto,Scarso,0,1,13,mattina,residential,0,30,1,8296281.344872732,13941,1680.3914212258264
1,Strada urbana,Incrocio,0,Pioggia in atto,Normale,0,0,7,mattina,tertiary,0,40,1,3050551.522896136,33902,11113.40023125198
1,Provinciale entro l abitato,Pendenza,0,Nuvoloso,Normale,0,1,13,mattina,unclassified,0,20,1,8296281.344872732,13941,1680.3914212258264
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,1,mattina,secondary,1,50,1,815125.8006506412,5667,6952.301099384348
1,Strada urbana,Rettilineo,0,Nuvoloso,Normale,0,1,10,mattina,secondary,1,30,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Rettilineo,1,Nuvoloso,Scarso,0,0,12,mattina,unclassified,1,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,12,pomeriggio,unclassified,0,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Incrocio,1,Sereno,Scarso,1,0,15,pomeriggio,secondary,0,50,1,6788640.618601141,10414,1534.0331864770146
0,Provinciale,Incrocio,1,Sereno,Scarso,0,0,9,pomeriggio,unclassified,0,30,1,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,0,12,sera,unclassified,0,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,3,sera,residential,1,20,1,503783.4742221417,10259,20363.907362861064
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,0,3,notte,secondary,0,30,4,503783.4742221417,10259,20363.907362861064
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,8,mattina,residential,1,5,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,6,pomeriggio,residential,1,30,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,0,8,pomeriggio,secondary,1,50,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rotatoria,1,Sereno,Normale,0,0,4,pomeriggio,residential,1,20,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,0,8,sera,primary,0,30,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,1,11,sera,secondary,0,50,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,5,sera,unclassified,0,20,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,2,notte,tertiary,1,40,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Normale,1,0,2,notte,secondary,0,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rotatoria,0,Sereno,Scarso,0,0,14,mattina,secondary,1,50,2,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Curva a visuale libera,1,Sereno,Normale,1,0,12,pomeriggio,residential,1,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,2,pomeriggio,secondary,0,30,2,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,5,pomeriggio,primary,0,80,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rotatoria,1,Sereno,Scarso,0,0,2,pomeriggio,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,15,pomeriggio,tertiary,0,30,1,6788640.618601141,10414,1534.0331864770146
0,Altra strada,Incrocio,1,Sereno,Normale,0,1,17,sera,tertiary,0,70,1,5117090.348814829,5108,998.2235316957156
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,0,10,sera,secondary,1,50,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,1,1,sera,residential,0,30,1,815125.8006506412,5667,6952.301099384348
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,10,sera,secondary,0,50,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,0,2,sera,secondary,0,50,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Intersezione non regolata/non segnalata,1,Sereno,Normale,0,0,8,sera,tertiary,1,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Cavalcavia,1,Sereno,Normale,0,1,5,mattina,residential,0,30,1,15627563.350708809,29870,1911.3664318401377
0,Statale,Rettilineo,1,Sereno,Intenso,0,0,6,mattina,trunk,1,90,3,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,1,pomeriggio,residential,0,20,1,815125.8006506412,5667,6952.301099384348
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,11,pomeriggio,residential,0,20,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,6,sera,service,1,20,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,5,mattina,tertiary,1,40,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,1,mattina,residential,1,10,1,815125.8006506412,5667,6952.301099384348
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,2,mattina,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,1,8,mattina,primary,1,50,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Curva senza visuale libera,0,Sereno,Normale,0,0,8,mattina,secondary,0,30,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,15,pomeriggio,residential,0,30,1,6788640.618601141,10414,1534.0331864770146
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Normale,0,1,14,pomeriggio,secondary,0,50,1,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,1,7,pomeriggio,tertiary,0,50,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,5,sera,secondary,0,30,4,15627563.350708809,29870,1911.3664318401377
0,Statale,Rettilineo,1,Sereno,Normale,0,0,12,notte,tertiary,0,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Rettilineo,1,Sereno,Normale,1,0,9,mattina,secondary,0,50,1,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,10,pomeriggio,residential,0,20,2,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Rettilineo,1,Sereno,Intenso,1,1,7,pomeriggio,primary,1,50,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,12,pomeriggio,unclassified,0,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,10,sera,residential,0,20,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,3,mattina,secondary,0,50,4,503783.4742221417,10259,20363.907362861064
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,8,mattina,secondary,1,30,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,11,pomeriggio,residential,0,30,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,5,pomeriggio,residential,0,20,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,14,pomeriggio,tertiary,0,50,1,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,8,sera,secondary,1,30,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,2,sera,secondary,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,12,sera,unclassified,1,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,2,notte,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,12,mattina,residential,0,30,1,9896021.478098463,13980,1412.6889306920016
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,10,pomeriggio,residential,0,20,1,5256128.527567743,15524,2953.5046410259074
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,14,pomeriggio,service,0,20,1,13422549.211636262,22632,1686.1178635411438
0,Statale,Rettilineo,1,Sereno,Intenso,0,0,9,pomeriggio,trunk,1,90,3,10552066.605152404,3555,336.9008302377613
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,8,sera,unclassified,0,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Scarso,1,1,8,notte,residential,1,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,1,2,mattina,residential,1,30,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,7,pomeriggio,residential,1,20,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,4,pomeriggio,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Intenso,0,0,2,sera,residential,0,20,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,1,4,sera,secondary,0,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,4,sera,unclassified,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,2,notte,tertiary,1,40,1,1463167.9327545944,21115,14431.016103700691
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,4,mattina,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Intersezione semaforizzata,1,Sereno,Scarso,0,0,14,sera,secondary,0,50,1,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Incrocio,0,Foschia,Normale,0,0,8,notte,tertiary,0,30,2,14850561.50670115,39116,2633.974478496947
0,Statale,Rettilineo,1,Sereno,Intenso,0,1,5,mattina,demolished,1,90,3,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,1,8,mattina,residential,0,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,1,14,pomeriggio,tertiary,1,30,1,13422549.211636262,22632,1686.1178635411438
1,Strada urbana,Rettilineo,0,Foschia,Normale,1,0,4,sera,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Incrocio,1,Sereno,Scarso,0,0,4,sera,residential,1,30,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,1,Sereno,Scarso,0,0,5,notte,service,0,20,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,5,mattina,residential,0,30,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,7,mattina,primary,1,30,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,5,mattina,primary,1,50,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,8,mattina,residential,0,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Intenso,0,1,8,mattina,secondary,0,30,1,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,5,pomeriggio,primary,0,80,1,15627563.350708809,29870,1911.3664318401377
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,13,pomeriggio,unclassified,0,20,1,8296281.344872732,13941,1680.3914212258264
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,1,6,pomeriggio,service,1,20,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Rettilineo,1,Sereno,Intenso,0,0,8,pomeriggio,primary,1,50,2,14850561.50670115,39116,2633.974478496947
1,Strada urbana,Incrocio,1,Sereno,Normale,0,1,4,sera,residential,0,20,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,1,11,sera,secondary,0,50,1,9107721.478241496,31674,3477.708456024894
1,Strada urbana,Rettilineo,1,Sereno,Normale,0,0,4,notte,secondary,1,50,1,1728359.618829931,35841,20737.003809579703
1,Strada urbana,Rotatoria,1,Sereno,Scarso,1,0,6,notte,service,0,20,1,4061361.9191378583,19587,4822.766448787186
1,Strada urbana,Incrocio,1,Sereno,Intenso,1,1,7,mattina,tertiary,0,40,1,3050551.522896136,33902,11113.40023125198
1,Strada urbana,Incrocio,1,Sereno,Normale,0,0,8,mattina,residential,0,30,1,14850561.50670115,39116,2633.974478496947
